stop_id,stop_name,stop_lat,stop_lon
Parent8774766,Lus-la-Croix-Haute,44.67096151,5.69728621
Parent8774769,Moirans-la-Galifette,45.31943526,5.5653237
Parent8775100,Marseille-Saint-Charles,43.30381163,5.3819506
Parent8775160,L'Estaque,43.36384653,5.32150296
Parent8775300,Miramas,43.58093963,4.99950185
Parent8775320,St-Chamas,43.55115437,5.04013265
Parent8775325,Rognac,43.48710139,5.23093482
Parent8775328,Pas-des-Lanciers,43.40958423,5.25416525
Parent8775365,Arles,43.68500708,4.63243226
Parent8775368,St-Martin-de-Crau,43.62233852,4.80018365
Parent8775500,Toulon,43.12841245,5.92959953
Parent8775544,Les Arcs,43.45558086,6.48247665
Parent8775605,Nice-Ville,43.70482356,7.26176516
Parent8775752,St-Raphaël-Valescure,43.42277163,6.77012619
Parent8775762,Cannes,43.55419476,7.02032496
Parent8775767,Antibes,43.58567684,7.11946304
Parent8776100,Valence,44.92765228,4.8934737
Parent8776110,Saint-Rambert-d'Albon,45.29774013,4.81060411
Parent8776113,Saint-Vallier sur Rhône,45.18637949,4.81454772
Parent8776116,Tain-l'Hermitage - Tournon,45.07232645,4.83975444
Parent8776123,L'Isle-d'Abeau,45.60764845,5.21951723
Parent8776124,Livron,44.7798519,4.83009755
Parent8776126,Loriol,44.75482545,4.81708995
Parent8776165,Romans - Bourg-de-Péage,45.04823946,5.05206228
Parent8776168,Saint-Hilaire-St-Nazaire,45.07148903,5.24445446
Parent8776171,St-Marcellin (Isère),45.15074816,5.32373977
Parent8776172,Vinay,45.20638937,5.41114585
Parent8776174,Poliénas,45.25563395,5.47356079
Parent8776175,Tullins-Fures,45.30141132,5.49258711
Parent8776178,Crest,44.73008173,5.01598593
Parent8776181,Saillans,44.6947088,5.19660121
Parent8776184,Die,44.75816166,5.36314886
Parent8776187,Luc-en-Diois,44.6135523,5.45451651
Parent8776290,Lyon Saint-Exupéry TGV,45.7209094,5.07582272
Parent8776300,Gap,44.56381187,6.08569978
Parent8776302,Valence TGV Rhône-Alpes Sud,44.99131936,4.97893043
Parent8776325,Aspres-sur-Buech,44.52010755,5.75485026
Parent8776330,Veynes-Devoluy,44.53196205,5.81652858
Parent8776342,Chorges,44.54577965,6.27176782
Parent8776346,Embrun,44.56717828,6.49685868
Parent8776350,Montdauphin-Guillestre,44.67459002,6.61551715
Parent8776355,L'Argentière-les-Ecrins,44.79095215,6.55619241
Parent8776360,Briançon,44.89002019,6.63282768
Parent8776400,Montélimar,44.55893469,4.74472167
Parent8776429,Donzère,44.44288867,4.70480952
Parent8776430,Pierrelatte,44.37485948,4.70400104
Parent8776435,Bollène-la-Croisière,44.27185367,4.70788176
Parent8776447,Le Teil,44.55266801,4.6860527
Parent8776500,Avignon Centre,43.94116603,4.80632813
Parent8776510,Orange,44.13755584,4.81939862
Parent8776518,Courthézon,44.09022925,4.8882455
Parent8776519,Bédarrides,44.04107606,4.89280894
Parent8776520,Sorgues-Châteauneuf-du-Pape,44.0054266,4.87567807
Parent8777300,Montpellier Saint-Roch,43.60453086,3.88080288
Parent8777320,Sète,43.41280794,3.69654045
Parent8777500,Nîmes,43.83239855,4.36617161
Parent8777517,La Bastide-St-Laurent-l-Bains,44.59270169,3.90397941
Parent8777519,Villefort,44.43936755,3.92406574
Parent8777521,Génolhac,44.34715927,3.95163504
Parent8777522,Chamborigaud,44.3002388,3.97933908
Parent8777525,Grand-Combe-la-Pise,44.20982043,4.03295952
Parent8777528,Alès,44.12796201,4.08498096
Parent8777536,St-Geniès-de-Malgoirès,43.95016282,4.21494023
Parent8778100,Béziers,43.33618218,3.21879841
Parent8778110,Narbonne,43.19040185,3.00601447
Parent8778127,Agde,43.31749263,3.46579918
Parent8778154,Ceilhes-Roqueredonde,43.8122159,3.15511684
Parent8778158,Le Bousquet-d'Orb,43.69123657,3.16895988
Parent8778160,Bédarieux,43.60869383,3.14956525
Parent8778166,Magalas,43.46744129,3.22972192
Parent8778260,Clermont la Pardieu,45.76700563,3.13421304
Parent8778300,Millau,44.10248052,3.07449304
Parent8778317,Saint-Flour - Chaudes-Aigues,45.0352209,3.10504475
Parent8778324,St-Chély-d'Apcher,44.80173795,3.27069408
Parent8778326,Aumont-Aubrac,44.71816549,3.28354898
Parent8778328,Marvejols,44.54468486,3.28107861
Parent8778330,Le Monastier,44.50896814,3.25205404
Parent8778332,Banassac-la-Canourgue,44.44758317,3.19613392
Parent8778334,Campagnac-St-Geniez,44.42195764,3.06639922
Parent8778336,Sévérac-le-Château,44.32465164,3.05694895
Parent8778342,St-Georges-de-Luzençon,44.0665711,2.98359252
Parent8778343,St-Rome-de-Cernon,44.01398081,2.96736895
Parent8778345,Tournemire-Roquefort,43.96989794,3.01649781
Parent8778400,Perpignan,42.69594173,2.87939693
